Grid ID,Config ID,Run ID,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Non-Cooperative Baseline Player 0,Non-Cooperative Baseline Player 1,Total Score,Score Player 0,Score Player 1,Gini,Max Possible Score,Reached Goal Player 0,Reached Goal Player 1,Total Trades Proposed,Total Trades Accepted,Total Trades Rejected,Total P4P Promises Kept,Total P4P Promises Broken,amount_received_by_0_from_trades,amount_received_by_1_from_trades,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_0,num_tiles_promised_to_receive_from_contract_1,points_for_completion_promised_to_0,points_for_completion_promised_to_1,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
7,ctx1_fog00_p4ptrue_contract_none,20250918_120319,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
8,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250918_121000,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,75,55,0.07692307692307687,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,10,0,0,3,0,3,0
8,ctx1_fog00_p4pfalse_contract_none,20250918_120823,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
8,ctx1_fog00_p4pfalse_contract_strict,20250918_120840,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,0,3,0,3,0
8,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_121042,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
8,ctx1_fog00_p4ptrue_contract_none,20250918_120805,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
9,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250918_121404,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,84,46,0.14615384615384608,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,19,0,0,3,0,3,0
9,ctx1_fog00_p4pfalse_contract_none,20250918_121211,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
9,ctx1_fog00_p4pfalse_contract_strict,20250918_121231,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,85,45,0.15384615384615374,130,True,True,0,0,0,0,0,0,0,1,2,10.0,5,5,0,0,0,3,0,3,0
9,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_121446,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
9,ctx1_fog00_p4ptrue_contract_none,20250918_121149,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
10,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250918_121751,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,77,53,0.0923076923076922,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,12,0,0,3,0,3,0
10,ctx1_fog00_p4pfalse_contract_none,20250918_121601,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
10,ctx1_fog00_p4pfalse_contract_strict,20250918_121621,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,55,75,0.07692307692307687,130,True,True,0,0,0,0,0,0,0,1,2,4.0,1,3,0,0,0,3,0,3,0
10,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_121846,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,3,0,3,0
10,ctx1_fog00_p4ptrue_contract_none,20250918_121542,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
11,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250918_122246,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,10,10,0,3,0,3,0
11,ctx1_fog00_p4pfalse_contract_none,20250918_122056,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
11,ctx1_fog00_p4pfalse_contract_strict,20250918_122112,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,10.0,5,5,0,0,0,3,0,3,0
11,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_122321,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
11,ctx1_fog00_p4ptrue_contract_none,20250918_122034,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
12,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250918_122703,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,7,7,0,3,0,3,0
12,ctx1_fog00_p4pfalse_contract_none,20250918_122459,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
12,ctx1_fog00_p4pfalse_contract_strict,20250918_122514,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
12,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_122743,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
12,ctx1_fog00_p4ptrue_contract_none,20250918_122441,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
13,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250918_123052,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'R', 'B', 'R'], ['B', 'R', 'B', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,69,61,0.03076923076923066,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,12,8,0,3,0,3,0
13,ctx1_fog00_p4pfalse_contract_none,20250918_122849,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'R', 'B', 'R'], ['B', 'R', 'B', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
13,ctx1_fog00_p4pfalse_contract_strict,20250918_122909,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'R', 'B', 'R'], ['B', 'R', 'B', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,40,90,0.1923076923076923,130,True,True,0,0,0,0,0,0,0,1,2,10.0,5,5,0,0,0,3,0,3,0
13,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_123132,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'R', 'B', 'R'], ['B', 'R', 'B', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
13,ctx1_fog00_p4ptrue_contract_none,20250918_122826,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'R', 'B', 'R'], ['B', 'R', 'B', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
14,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250918_123458,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,55,75,0.07692307692307687,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,1,11,0,3,0,3,0
14,ctx1_fog00_p4pfalse_contract_none,20250918_123255,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
14,ctx1_fog00_p4pfalse_contract_strict,20250918_123313,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
14,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_123548,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
14,ctx1_fog00_p4ptrue_contract_none,20250918_123234,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
15,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250918_123925,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
15,ctx1_fog00_p4pfalse_contract_none,20250918_123706,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
15,ctx1_fog00_p4pfalse_contract_strict,20250918_123724,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,0.0,0,0,0,0,0,3,0,3,0
15,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_123956,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,55,75,0.07692307692307687,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
15,ctx1_fog00_p4ptrue_contract_none,20250918_123647,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
16,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250918_124259,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
16,ctx1_fog00_p4pfalse_contract_none,20250918_124138,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
16,ctx1_fog00_p4pfalse_contract_strict,20250918_124158,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,1.0,1,0,0,0,0,3,0,3,0
16,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_124351,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
16,ctx1_fog00_p4ptrue_contract_none,20250918_124117,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
17,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250918_124744,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
17,ctx1_fog00_p4pfalse_contract_none,20250918_124513,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
17,ctx1_fog00_p4pfalse_contract_strict,20250918_124536,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,50,80,0.11538461538461542,130,True,True,0,0,0,0,0,0,0,1,2,10.0,5,5,0,0,0,3,0,3,0
17,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_124831,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
17,ctx1_fog00_p4ptrue_contract_none,20250918_124452,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
18,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250918_125208,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
18,ctx1_fog00_p4pfalse_contract_none,20250918_124957,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
18,ctx1_fog00_p4pfalse_contract_strict,20250918_125014,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,10.0,5,5,0,0,0,3,0,3,0
18,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_125305,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,8,65,65,70,70,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
18,ctx1_fog00_p4ptrue_contract_none,20250918_124935,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
19,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250918_125547,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,79,51,0.10769230769230775,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,14,0,0,3,0,3,0
19,ctx1_fog00_p4pfalse_contract_none,20250918_125412,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
19,ctx1_fog00_p4pfalse_contract_strict,20250918_125431,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,50,80,0.11538461538461542,130,True,True,0,0,0,0,0,0,0,1,2,6.0,1,5,0,0,0,3,0,3,0
19,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_125648,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,3,0,3,0
19,ctx1_fog00_p4ptrue_contract_none,20250918_125344,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
20,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250918_130024,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['B', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,contract_for_finishing,6,0,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,1,2,1,2,,0,0,10,10,1,3,1,3,0
20,ctx1_fog00_p4pfalse_contract_none,20250918_125843,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['B', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,,6,0,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,1,2,0,0,0.0,0,0,0,0,1,3,1,3,0
20,ctx1_fog00_p4pfalse_contract_strict,20250918_125910,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['B', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,6,0,0,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,1,3,1,3,0
20,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_130119,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['B', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,6,0,0,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,1,3,0
20,ctx1_fog00_p4ptrue_contract_none,20250918_125751,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['B', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",True,,6,0,0,130,65,65,0.0,130,True,True,7,1,6,2,0,0,0,0,0,0.0,0,0,0,0,1,3,1,3,0
